Cohort,Customers,0-6 days,7-13 days,14-20 days,21-27 days,28-34 days,35-41 days,42-48 days,49-55 days
2015/07/01-2015/07/07,1044,13.98% orders (146)
,,13.98% 1st time (146)
2015/06/24-2015/06/30,796,14.32% orders (114),6.03% orders (48)
,,14.32% 1st time (114),3.77% 1st time (30)
2015/06/17-2015/06/23,968,15.08% orders (146),5.68% orders (55),3.82% orders (37)
,,15.08% 1st time (146),3.41% 1st time (33),0.83% 1st time (8)
2015/06/10-2015/06/16,1033,13.65% orders (141),5.52% orders (57),3.97% orders (41),3.68% orders (38)
,,13.65% 1st time (141),3.97% 1st time (41),0.97% 1st time (10),0.97% 1st time (10)
2015/06/03-2015/06/09,911,14.38% orders (131),5.16% orders (47),4.72% orders (43),3.4% orders (31),4.39% orders (40)
,,14.38% 1st time (131),2.31% 1st time (21),0.88% 1st time (8),0.99% 1st time (9),1.32% 1st time (12)
2015/05/27-2015/06/02,935,12.51% orders (117),5.35% orders (50),4.28% orders (40),5.03% orders (47),3.42% orders (32),2.99% orders (28)
,,12.51% 1st time (117),2.89% 1st time (27),1.6% 1st time (15),2.03% 1st time (19),0.53% 1st time (5),0.53% 1st time (5)
2015/05/20-2015/05/26,884,12.22% orders (108),7.69% orders (68),5.32% orders (47),4.07% orders (36),4.52% orders (40),4.19% orders (37),4.07% orders (36)
,,12.22% 1st time (108),4.52% 1st time (40),1.58% 1st time (14),0.9% 1st time (8),0.9% 1st time (8),0.34% 1st time (3),0.23% 1st time (2)
2015/05/13-2015/05/19,675,13.78% orders (93),5.19% orders (35),5.04% orders (34),5.19% orders (35),4.74% orders (32),4.3% orders (29),4.0% orders (27),3.7% orders (25)
,,13.78% 1st time (93),2.96% 1st time (20),2.22% 1st time (15),0.74% 1st time (5),1.33% 1st time (9),0.89% 1st time (6),0.59% 1st time (4),0.59% 1st time (4)
